,A,B,X_MID,Y_MID,TAZID_1,nearest_tazid
39587,65175,3480,430164.4254,4426779.467,3480.0,3480
39588,65175,65172,430393.20875,4426474.188999999,3480.0,3480
39589,65175,65173,430140.34385,4426482.728499999,3480.0,3480
39590,65176,3451,434270.10335,4426558.571,3451.0,3451
39591,65176,65162,434472.82145,4426318.478,3451.0,3451
39592,65176,65199,434473.9189,4426729.004,3439.0,3439
39593,65177,3451,433869.53945,4426560.726,3451.0,3451
39594,65177,65147,433669.22615,4426282.6985,3452.0,3452
39595,65177,65200,433680.36584999994,4426731.2695,3451.0,3451
39596,65178,3447,431233.2021,4426545.7905,3447.0,3447
39597,65178,65170,431142.19265,4426429.3719999995,3447.0,3447
39598,65178,65189,431210.30909999995,4426741.351,3444.0,3444
39599,65179,65171,434973.48425,4426471.1425,3443.0,3443
39600,65179,65195,435288.5576,4426763.5655,3441.0,3441
39601,65180,65168,431849.28245,4426468.418,3446.0,3446
39602,65180,65184,432032.04695,4426757.1715,3446.0,3446
39603,65181,3446,432761.8365,4426658.9595,3446.0,3446
39604,65181,65174,432971.4268,4426628.282500001,3446.0,3446
39605,65181,65204,432916.06965,4426929.217,3446.0,3446
39606,65182,65183,432297.08415,4426847.169,3446.0,3446
39607,65182,65198,432450.1158,4426898.416,3446.0,3446
39608,65183,65182,432297.08415,4426847.169,3446.0,3446
39609,65183,65184,432139.7605,4426848.6065,3446.0,3446
39610,65183,65207,432194.47135,4427028.9399999995,3446.0,3446
39611,65184,3446,432319.02934999997,4426688.127,3446.0,3446
39612,65184,65180,432032.04695,4426757.1715,3446.0,3446
39613,65184,65183,432139.7605,4426848.6065,3446.0,3446
39614,65184,65185,432027.2449,4426880.29,3445.0,3445
39615,65185,65184,432027.2449,4426880.29,3445.0,3445
39616,65185,65194,431844.4804,4426922.829,3444.0,3444
39617,65185,65207,432081.95574999996,4427060.6235,3445.0,3445
39618,65186,3481,428276.62395000004,4427014.0425,3481.0,3481
39619,65186,3482,427688.92299999995,4427226.9155,3482.0,3482
39620,65186,65154,428006.32629999996,4426514.2385,3482.0,3482
39621,65186,65155,428127.775,4426515.1899999995,3481.0,3481
39622,65186,65187,427607.684,4426913.422499999,3482.0,3482
39623,65186,65191,428386.17715,4426916.543500001,3481.0,3481
39624,65186,65218,428017.61875,4427312.6935,3481.0,3481
39625,65187,65153,427199.96770000004,4426512.2305,3482.0,3482
39626,65187,65186,427607.684,4426913.422499999,3482.0,3482
39627,65187,65217,427207.42165000003,4427313.226,3482.0,3482
39628,65188,65189,431120.73945,4426916.453,3444.0,3444
39629,65188,65192,430851.01434999995,4426919.384500001,3444.0,3444
39630,65189,3444,431335.52585,4426994.567,3444.0,3444
39631,65189,65178,431210.30909999995,4426741.351,3444.0,3444
39632,65189,65188,431120.73945,4426916.453,3444.0,3444
39633,65189,65194,431479.87635000004,4426925.778,3444.0,3444
39634,65189,65208,431236.53740000003,4427125.140000001,3444.0,3444
39635,65190,3479,428953.62864999997,4426691.8045,3479.0,3479
39636,65190,3481,428692.2297,4427017.027,3481.0,3481
39637,65190,65167,428637.1185,4426593.9415,3481.0,3481
39638,65190,65191,428801.7829,4426919.528,3481.0,3481
39639,65190,65193,429231.04145,4426922.1025,3479.0,3479
39640,65190,65215,429165.90425,4427258.006,3479.0,3479
39641,65191,65186,428386.17715,4426916.543500001,3481.0,3481
39642,65191,65190,428801.7829,4426919.528,3481.0,3481
39643,65191,65206,428794.8245,4427037.38,3481.0,3481
39644,65192,65188,430851.01434999995,4426919.384500001,3444.0,3444
39645,65192,65193,430159.57645,4426924.697000001,3480.0,3480
39646,65193,65169,429620.24825,4426607.743000001,3479.0,3479
39647,65193,65190,429231.04145,4426922.1025,3479.0,3479
39648,65193,65192,430159.57645,4426924.697000001,3480.0,3480
39649,65193,65222,429620.4111,4427333.975,3480.0,3480
39650,65194,3444,431575.933,4427003.362,3444.0,3444
39651,65194,65185,431844.4804,4426922.829,3444.0,3444
39652,65194,65189,431479.87635000004,4426925.778,3444.0,3444
39653,65195,3441,435786.50025000004,4427328.395,3441.0,3441
39654,65195,3442,435285.32045,4427093.1515,3442.0,3442
39655,65195,65179,435288.5576,4426763.5655,3441.0,3441
39656,65195,65196,435272.00305,4426936.313999999,3442.0,3442
39657,65195,65210,435526.62035,4427166.585,3441.0,3441
39658,65196,3442,435146.7671,4427093.445499999,3442.0,3442
39659,65196,65195,435272.00305,4426936.313999999,3442.0,3442
39660,65196,65199,434802.68185,4426945.971,3442.0,3442
39661,65197,3450,433208.9156,4427100.738,3450.0,3450
39662,65197,3452,433254.6584,4426662.3445,3452.0,3452
39663,65197,65200,433438.11455,4426952.251,3450.0,3450
39664,65197,65203,433080.86010000005,4427007.481,3450.0,3450
39665,65198,65182,432450.1158,4426898.416,3446.0,3446
39666,65198,65202,432558.30275000003,4426989.2325,3446.0,3446
39667,65199,65176,434473.9189,4426729.004,3439.0,3439
39668,65199,65196,434802.68185,4426945.971,3442.0,3442
39669,65199,65201,434271.15905,4426956.026000001,3439.0,3439
39670,65199,65209,434470.24710000004,4427154.252,3439.0,3439
39671,65200,3451,433875.1093,4426785.0115,3451.0,3451
39672,65200,65177,433680.36584999994,4426731.2695,3451.0,3451
39673,65200,65197,433438.11455,4426952.251,3450.0,3450
39674,65200,65201,433878.1699,4426956.1365,3451.0,3451
39675,65200,65205,433678.14625,4427032.6195,3451.0,3451
39676,65201,3451,434067.34349999996,4426785.593,3451.0,3451
39677,65201,65199,434271.15905,4426956.026000001,3439.0,3439
39678,65201,65200,433878.1699,4426956.1365,3451.0,3451
39679,65202,65198,432558.30275000003,4426989.2325,3446.0,3446
39680,65202,65204,432738.7731,4427047.763499999,3446.0,3446
39681,65203,65197,433080.86010000005,4427007.481,3450.0,3450
39682,65203,65204,432916.06965,4427066.6445,3450.0,3450
39683,65204,3450,433044.12515,4427159.9015,3450.0,3450
39684,65204,65181,432916.06965,4426929.217,3446.0,3446
39685,65204,65202,432738.7731,4427047.763499999,3446.0,3446
39686,65204,65203,432916.06965,4427066.6445,3450.0,3450
39687,65204,65213,432862.0383,4427295.5265,3450.0,3450
39688,65205,3450,433448.9473,4427181.1065,3450.0,3450
39689,65205,65200,433678.14625,4427032.6195,3451.0,3451
39690,65205,65214,433672.73754999996,4427316.809,3451.0,3451
39691,65206,3481,428685.2713,4427134.879,3481.0,3481
39692,65206,65191,428794.8245,4427037.38,3481.0,3481
39693,65206,65219,428833.42625,4427436.778,3481.0,3481
39694,65207,3445,432285.91975,4427333.9025,3445.0,3445
39695,65207,65183,432194.47135,4427028.9399999995,3446.0,3446
39696,65207,65185,432081.95574999996,4427060.6235,3445.0,3445
39697,65207,65227,432201.09775,4427476.955499999,3445.0,3445
39698,65208,3444,431332.59405,4427202.723999999,3444.0,3444
39699,65208,65189,431236.53740000003,4427125.140000001,3444.0,3444
39700,65208,65212,431269.34095,4427418.0605,3444.0,3444
39701,65209,3439,434400.78495,4427336.0605,3439.0,3439
39702,65209,65199,434470.24710000004,4427154.252,3439.0,3439
39703,65209,65230,434466.91335000005,4427552.0879999995,3439.0,3439
39704,65210,65195,435526.62035,4427166.585,3441.0,3441
39705,65210,65211,435573.32745,4427432.766000001,3442.0,3442
39706,65210,65221,435710.35325000004,4427567.153000001,3442.0,3442
39707,65211,65210,435573.32745,4427432.766000001,3442.0,3442
39708,65211,65225,435507.70175,4427605.59,3442.0,3442
39709,65212,65208,431269.34095,4427418.0605,3444.0,3444
39710,65212,65231,431345.5676,4427629.15,3434.0,3434
39711,65213,3445,432619.98470000003,4427490.711,3445.0,3445
39712,65213,3450,433045.45094999997,4427388.154,3450.0,3450
39713,65213,65204,432862.0383,4427295.5265,3450.0,3450
39714,65213,65229,432861.93799999997,4427637.3925,3436.0,3436
39715,65214,3439,434004.054,4427421.442500001,3439.0,3439
39716,65214,65205,433672.73754999996,4427316.809,3451.0,3451
39717,65214,65226,433675.4546,4427633.7809999995,3439.0,3439
39718,65215,65190,429165.90425,4427258.006,3479.0,3479
39719,65215,65220,429380.58505,4427663.6945,3481.0,3481
39720,65215,65222,429555.27390000003,4427669.8785,3481.0,3481
39721,65216,3494,418406.704,4427794.2225,3494.0,3494
39722,65216,65152,418277.69675,4426882.405,3494.0,3494
39723,65216,65264,418253.14775,4428129.7105,3494.0,3494
39724,65217,3482,427288.66065,4427626.7190000005,3482.0,3482
39725,65217,65187,427207.42165000003,4427313.226,3482.0,3482
39726,65217,65218,427617.3564,4427712.4969999995,3482.0,3482
39727,65217,65248,427215.5009,4428117.796,3482.0,3482
39728,65218,3482,427694.80425,4427627.921,3482.0,3482
39729,65218,65186,428017.61875,4427312.6935,3481.0,3481
39730,65218,65217,427617.3564,4427712.4969999995,3482.0,3482
39731,65218,65219,428430.66015,4427716.947000001,3481.0,3481
39732,65218,65250,428025.5627,4428123.549000001,3483.0,3483
39733,65219,65206,428833.42625,4427436.778,3481.0,3481
39734,65219,65218,428430.66015,4427716.947000001,3481.0,3481
39735,65219,65220,429055.06545,4427724.6145,3481.0,3481
39736,65219,65249,428835.62325,4428126.645,3483.0,3483
39737,65220,65215,429380.58505,4427663.6945,3481.0,3481
39738,65220,65219,429055.06545,4427724.6145,3481.0,3481
39739,65220,65222,429446.99945,4427735.218,3483.0,3483
39740,65221,3441,435970.23315,4427728.9629999995,3441.0,3441
39741,65221,65210,435710.35325000004,4427567.153000001,3442.0,3442
39742,65221,65225,435644.72755,4427739.977,3442.0,3442
39743,65221,65235,435858.3236,4427928.008,3440.0,3440
39744,65222,3480,429848.3577,4427399.040999999,3480.0,3480
39745,65222,65193,429620.4111,4427333.975,3480.0,3480
39746,65222,65215,429555.27390000003,4427669.8785,3481.0,3481
39747,65222,65220,429446.99945,4427735.218,3483.0,3483
39748,65222,65240,429796.99205,4428001.46,3483.0,3483
39749,65222,65251,429623.77395,4428139.88,3483.0,3483
39750,65223,3435,432562.70065,4427889.929,3435.0,3435
39751,65223,65227,432365.08085,4427742.847999999,3435.0,3435
39752,65223,65229,432691.85615,4427746.4765,3435.0,3435
39753,65224,3442,435223.3034,4427496.3905,3442.0,3442
39754,65224,65225,435398.9776,4427742.648,3440.0,3440
39755,65224,65230,434875.8844,4427746.752,3440.0,3440
39756,65224,65236,435294.5359,4427940.1665,3440.0,3440
39757,65225,65211,435507.70175,4427605.59,3442.0,3442
39758,65225,65221,435644.72755,4427739.977,3442.0,3442
39759,65225,65224,435398.9776,4427742.648,3440.0,3440
39760,65225,65237,435516.97465,4427943.911,3440.0,3440
39761,65226,65214,433675.4546,4427633.7809999995,3439.0,3439
39762,65226,65232,433673.95795,4427869.659,3437.0,3437
39763,65226,71016,433475.2318,4427745.8835,3436.0,3436
39764,65226,71017,433875.03905,4427749.375499999,3437.0,3437
39765,65227,65207,432201.09775,4427476.955499999,3445.0,3445
39766,65227,65223,432365.08085,4427742.847999999,3435.0,3435
39767,65227,65228,431946.0316,4427746.6805,3434.0,3434
39768,65227,65234,432207.51375000004,4427923.675,3434.0,3434
39769,65228,3434,431642.10425,4427889.131999999,3434.0,3434
39770,65228,65227,431946.0316,4427746.6805,3434.0,3434
39771,65228,65231,431535.5804,4427752.544,3434.0,3434
39772,65229,3434,432229.80925,4427889.829,3435.0,3435
39773,65229,65213,432861.93799999997,4427637.3925,3436.0,3436
39774,65229,65223,432691.85615,4427746.4765,3435.0,3435
39775,65229,65238,432859.93429999996,4427948.2315,3435.0,3435
39776,65229,71016,433067.5923,4427749.5725,3436.0,3436
39777,65230,65209,434466.91335000005,4427552.0879999995,3439.0,3439
39778,65230,65224,434875.8844,4427746.752,3440.0,3440
39779,65230,65239,434464.7406,4427951.7445,3437.0,3437
39780,65230,71017,434269.76685,4427753.0645,3437.0,3437
39781,65231,65212,431345.5676,4427629.15,3434.0,3434
39782,65231,65228,431535.5804,4427752.544,3434.0,3434
39783,65231,65233,431424.17225,4427893.27,3434.0,3434
39784,65232,3436,433475.53524999996,4428010.1405,3436.0,3436
39785,65232,3437,433865.4733,4428057.691500001,3437.0,3437
39786,65232,65226,433673.95795,4427869.659,3437.0,3437
39787,65232,65260,433672.125,4428273.274,3437.0,3437
39788,65233,3434,431530.6961,4428029.858,3434.0,3434
39789,65233,65231,431424.17225,4427893.27,3434.0,3434
39790,65233,65247,431474.01275,4428259.744,3434.0,3434
39791,65234,3434,431903.58640000003,4428066.126499999,3434.0,3434
39792,65234,3435,432405.13355,4428070.756,3435.0,3435
39793,65234,65227,432207.51375000004,4427923.675,3434.0,3434
39794,65234,65242,432208.06429999997,4428232.664,3434.0,3434
39795,65235,3440,435713.261,4428162.6985,3440.0,3440
39796,65235,3441,436050.53455,4427919.8149999995,3441.0,3441
39797,65235,65221,435858.3236,4427928.008,3440.0,3440
39798,65235,65246,436008.01564999996,4428297.1219999995,3441.0,3441
39799,65236,3440,435395.22325000004,4428172.186,3440.0,3440
39800,65236,65224,435294.5359,4427940.1665,3440.0,3440
39801,65236,65258,435310.5631,4428343.517,3440.0,3440
39802,65237,3440,435505.2067,4428175.7805,3440.0,3440
39803,65237,65225,435516.97465,4427943.911,3440.0,3440
39804,65237,65255,435528.05815,4428346.1375,3440.0,3440
39805,65238,3435,432730.7788,4428091.684,3435.0,3435
39806,65238,3436,433069.1511,4428085.024,3436.0,3436
39807,65238,65229,432859.93429999996,4427948.2315,3435.0,3435
39808,65238,65262,432857.819,4428351.0245,3435.0,3435
39809,65239,3438,434546.77694999997,4428167.5195,3438.0,3438
39810,65239,65230,434464.7406,4427951.7445,3437.0,3437
39811,65239,65261,434463.72875,4428353.221,3438.0,3438
39812,65240,65222,429796.99205,4428001.46,3483.0,3483
39813,65240,65244,430255.30819999997,4428324.805,3480.0,3480
39814,65240,65251,429799.0777,4428399.938,3483.0,3483
39815,65241,3428,443691.5033,4428323.295,3428.0,3428
39816,65241,65282,444306.6331,4428830.528,3429.0,3429
39817,65242,65234,432208.06429999997,4428232.664,3434.0,3434
39818,65242,65243,432301.3293,4428369.3715,3435.0,3435
39819,65242,65245,431949.51395,4428404.552999999,3434.0,3434
39820,65242,65293,432212.4565,4428871.438,3430.0,3430
39821,65243,3430,432248.87945,4428732.9915,3430.0,3430
39822,65243,65242,432301.3293,4428369.3715,3435.0,3435
39823,65243,65254,432529.45875,4428462.038,3435.0,3435
39824,65244,65240,430255.30819999997,4428324.805,3480.0,3480
39825,65244,65256,430597.4436,4428467.7245000005,3480.0,3480
39826,65245,3434,431645.03605,4428238.0155,3434.0,3434
39827,65245,65242,431949.51395,4428404.552999999,3434.0,3434
39828,65245,65247,431588.3527,4428467.9015,3434.0,3434
39829,65246,65235,436008.01564999996,4428297.1219999995,3441.0,3441
39830,65246,65253,435911.2188,4428509.617,3378.0,3378
39831,65246,65275,436170.12505,4428745.0425,3378.0,3378
39832,65247,65233,431474.01275,4428259.744,3434.0,3434
39833,65247,65245,431588.3527,4428467.9015,3434.0,3434
39834,65247,65252,431346.72855,4428515.0,3434.0,3434
39835,65247,65267,431576.98624999996,4428633.0385,3430.0,3430
39836,65248,63959,423296.944,4428630.3355,3523.0,3523
39837,65248,65217,427215.5009,4428117.796,3482.0,3482
39838,65248,65250,427623.7072,4428528.848,3482.0,3482
39839,65248,65270,427215.51575,4428731.550000001,3482.0,3482
39840,65249,65219,428835.62325,4428126.645,3483.0,3483
39841,65249,65250,428430.5258,4428533.2469999995,3483.0,3483
39842,65249,65251,429229.6429,4428535.7265,3483.0,3483
39843,65249,65280,428835.62325,4428930.7575,3483.0,3483
39844,65250,65218,428025.5627,4428123.549000001,3483.0,3483
39845,65250,65248,427623.7072,4428528.848,3482.0,3482
39846,65250,65249,428430.5258,4428533.2469999995,3483.0,3483
39847,65250,65279,428024.07550000004,4428930.9095,3483.0,3483
39848,65251,65222,429623.77395,4428139.88,3483.0,3483
39849,65251,65240,429799.0777,4428399.938,3483.0,3483
39850,65251,65249,429229.6429,4428535.7265,3483.0,3483
39851,65251,71014,429623.99125,4428746.9375,3483.0,3483
39852,65252,65247,431346.72855,4428515.0,3434.0,3434
39853,65252,65265,431144.1229,4428579.1545,3430.0,3430
39854,65252,65268,431319.489,4428678.4,3430.0,3430
39855,65253,65246,435911.2188,4428509.617,3378.0,3378
39856,65253,65255,435639.3156,4428545.5505,3440.0,3440
39857,65254,65243,432529.45875,4428462.038,3435.0,3435
39858,65254,65262,432760.3013,4428551.825999999,3435.0,3435
39859,65255,65237,435528.05815,4428346.1375,3440.0,3440
39860,65255,65253,435639.3156,4428545.5505,3440.0,3440
39861,65255,65258,435426.08829999994,4428548.225,3440.0,3440
39862,65255,65271,435537.44995,4428744.888,3377.0,3377
39863,65256,65244,430597.4436,4428467.7245000005,3480.0,3480
39864,65256,65266,430815.55235,4428589.7530000005,3430.0,3430
39865,65256,65269,430502.97135,4428713.7915,3483.0,3483
39866,65257,3437,434032.38430000003,4428334.436,3437.0,3437
39867,65257,65260,433839.03599999996,4428550.0185,3437.0,3437
39868,65257,65261,434234.5849,4428551.569,3438.0,3438
39869,65258,3377,435274.95405,4428754.4969999995,3377.0,3377
39870,65258,60040,435155.12269999995,4428549.1415,3440.0,3440
39871,65258,65236,435310.5631,4428343.517,3440.0,3440
39872,65258,65255,435426.08829999994,4428548.225,3440.0,3440
39873,65259,60040,434948.33435,4428549.7125,3440.0,3440
39874,65259,60041,434862.84424999997,4428551.716,3438.0,3438
39875,65260,65232,433672.125,4428273.274,3437.0,3437
39876,65260,65257,433839.03599999996,4428550.0185,3437.0,3437
39877,65260,65263,433517.29975,4428554.9125,3431.0,3431
39878,65260,71018,433668.93775000004,4428758.812,3431.0,3431
39879,65261,3433,434417.2819,4428785.467499999,3433.0,3433
39880,65261,3438,434546.271,4428368.2575,3438.0,3438
39881,65261,60041,434641.95565,4428553.525,3438.0,3438
39882,65261,65239,434463.72875,4428353.221,3438.0,3438
39883,65261,65257,434234.5849,4428551.569,3438.0,3438
39884,65261,65274,434460.03969999996,4428759.938,3433.0,3433
39885,65262,65238,432857.819,4428351.0245,3435.0,3435
39886,65262,65254,432760.3013,4428551.825999999,3435.0,3435
39887,65262,65263,433109.37789999996,4428557.7795,3431.0,3431
39888,65262,65273,432855.16374999995,4428760.8675,3431.0,3431
39889,65263,3431,433308.93285,4428754.3825,3431.0,3431
39890,65263,3436,433320.70999999996,4428291.779,3436.0,3436
39891,65263,65260,433517.29975,4428554.9125,3431.0,3431
39892,65263,65262,433109.37789999996,4428557.7795,3431.0,3431
39893,65264,63958,418714.39355000004,4428662.7025,3494.0,3494
39894,65264,65216,418253.14775,4428129.7105,3494.0,3494
39895,65264,65298,418234.88375000004,4429075.786499999,3494.0,3494
39896,65265,65252,431144.1229,4428579.1545,3430.0,3430
39897,65265,65266,431027.53335000004,4428624.441,3480.0,3480
39898,65266,65256,430815.55235,4428589.7530000005,3430.0,3430
39899,65266,65265,431027.53335000004,4428624.441,3480.0,3480
39900,65267,65247,431576.98624999996,4428633.0385,3430.0,3430
39901,65267,65292,431657.6643,4429077.795,3430.0,3430
39902,65268,65252,431319.489,4428678.4,3430.0,3430
39903,65268,65292,431539.1784,4429096.5805,3430.0,3430
39904,65269,65256,430502.97135,4428713.7915,3483.0,3483
39905,65269,65281,430323.01175,4429115.308,3483.0,3483
39906,65270,65248,427215.51575,4428731.550000001,3482.0,3482
39907,65270,65278,427330.89375,4429131.0995000005,3482.0,3482
39908,65271,3377,435386.31570000004,4428951.16,3377.0,3377
39909,65271,3378,435723.69525,4428956.149,3378.0,3378
39910,65271,65255,435537.44995,4428744.888,3377.0,3377
39911,65271,65289,435541.7743,4429155.487,3377.0,3377
39912,65273,3431,433054.71869999997,4428957.4705,3431.0,3431
39913,65273,65262,432855.16374999995,4428760.8675,3431.0,3431
39914,65273,65290,432849.86685,4429166.9350000005,3431.0,3431
39915,65274,3433,434414.09880000004,4428991.4465,3433.0,3433
39916,65274,65261,434460.03969999996,4428759.938,3433.0,3433
39917,65274,65291,434453.67345,4429171.896,3433.0,3433
39918,65275,3378,436084.46715,4428992.237,3378.0,3378
39919,65275,3379,436518.5669,4429000.7445,3379.0,3379
39920,65275,65246,436170.12505,4428745.0425,3378.0,3378
39921,65275,65287,436324.10939999996,4429190.8145,3378.0,3378
39922,65276,3428,443139.15785,4428780.567,3428.0,3428
39923,65276,65277,442701.0057,4429262.836,3428.0,3428
39924,65276,65322,442834.43565,4429703.283,3428.0,3428
39925,65276,95052,442965.06790685636,4428488.643707479,3428.0,3428
39926,65277,65276,442701.0057,4429262.836,3428.0,3428
39927,65277,65305,442648.57759999996,4429511.7530000005,3428.0,3428
39928,65278,65270,427330.89375,4429131.0995000005,3482.0,3482
39929,65278,65279,427735.5353,4429325.908,3482.0,3482
39930,65279,3483,428616.5298,4429099.251499999,3483.0,3483
39931,65279,65250,428024.07550000004,4428930.9095,3483.0,3483
39932,65279,65278,427735.5353,4429325.908,3482.0,3482
39933,65279,65280,428429.17295000004,4429328.42,3483.0,3483
39934,65279,65314,428024.91965,4429726.082,3483.0,3483
39935,65280,3483,429025.17715,4429099.251499999,3483.0,3483
39936,65280,65249,428835.62325,4428930.7575,3483.0,3483
39937,65280,65279,428429.17295000004,4429328.42,3483.0,3483
39938,65280,65284,429231.83995000005,4429343.95,3483.0,3483
39939,65280,65315,428831.2292,4429732.673,3483.0,3483
39940,65281,65269,430323.01175,4429115.308,3483.0,3483
39941,65281,65284,429961.2535,4429354.9350000005,3483.0,3483
39942,65282,3429,444485.80264999997,4429497.779999999,3429.0,3429
39943,65282,65241,444306.6331,4428830.528,3429.0,3429
39944,65282,65345,444501.24835,4429942.615,3429.0,3429
39945,65283,65287,436271.11475,4429362.779,3375.0,3375
39946,65283,65289,435849.55155,4429363.5395,3378.0,3378
39947,65283,65308,436141.91385,4429575.2695,3375.0,3375
39948,65284,65280,429231.83995000005,4429343.95,3483.0,3483
39949,65284,65281,429961.2535,4429354.9350000005,3483.0,3483
39950,65284,65312,429622.59445,4429710.359,3483.0,3483
39951,65284,71014,429623.99125,4429157.498500001,3483.0,3483
39952,65285,65286,433514.6585,4429365.5995000005,3431.0,3431
39953,65285,65291,434056.0733,4429371.261,3433.0,3433
39954,65285,65294,433667.65965,4429422.947000001,3325.0,3325
39955,65285,71018,433663.7034,4429165.706499999,3431.0,3431
39956,65286,3325,433325.64995,4429668.5045,3325.0,3325
39957,65286,3431,433311.52595000004,4429158.175000001,3431.0,3431
39958,65286,65285,433514.6585,4429365.5995000005,3431.0,3431
39959,65286,65290,433106.6741,4429367.6395,3325.0,3325
39960,65287,65275,436324.10939999996,4429190.8145,3378.0,3378
39961,65287,65283,436271.11475,4429362.779,3375.0,3375
39962,65287,65288,436757.09375,4429367.501,3374.0,3374
39963,65287,65306,436431.1924,4429555.255000001,3374.0,3374
39964,65288,3379,436951.55125,4429177.431,3379.0,3379
39965,65288,65287,436757.09375,4429367.501,3374.0,3374
39966,65288,65297,437218.60939999996,4429463.672,3374.0,3374
39967,65289,3376,435388.35404999997,4429554.1565000005,3376.0,3376
39968,65289,65271,435541.7743,4429155.487,3377.0,3377
39969,65289,65283,435849.55155,4429363.5395,3378.0,3378
39970,65289,65291,434996.36945,4429373.1620000005,3376.0,3376
39971,65289,65304,435540.5129,4429538.589,3376.0,3376
39972,65290,65273,432849.86685,4429166.9350000005,3431.0,3431
39973,65290,65286,433106.6741,4429367.6395,3325.0,3325
39974,65290,65293,432531.26905,4429374.938,3430.0,3430
39975,65290,65311,432847.0525,4429690.3215,3325.0,3325
39976,65291,65274,434453.67345,4429171.896,3433.0,3433
39977,65291,65285,434056.0733,4429371.261,3433.0,3433
39978,65291,65289,434996.36945,4429373.1620000005,3376.0,3376
39979,65291,65299,434456.6889,4429490.231000001,3432.0,3432
39980,65292,3430,431875.12935,4429233.452,3430.0,3430
39981,65292,65267,431657.6643,4429077.795,3430.0,3430
39982,65292,65268,431539.1784,4429096.5805,3430.0,3430
39983,65292,65293,431931.9733,4429379.543,3430.0,3430
39984,65292,65296,431670.2212,4429448.276000001,3430.0,3430
39985,65293,65242,432212.4565,4428871.438,3430.0,3430
39986,65293,65290,432531.26905,4429374.938,3430.0,3430
39987,65293,65292,431931.9733,4429379.543,3430.0,3430
39988,65293,65307,432184.4253,4429580.6545,3430.0,3430
39989,65294,65285,433667.65965,4429422.947000001,3325.0,3325
39990,65294,65295,433917.57195,4429481.247,3433.0,3433
39991,65294,65310,433656.22990000003,4429682.699,3325.0,3325
39992,65295,3432,434249.2992,4429665.589,3432.0,3432
39993,65295,3433,434266.41095000005,4429249.111500001,3433.0,3433
39994,65295,65294,433917.57195,4429481.247,3433.0,3433
39995,65295,65299,434312.1842,4429541.917,3432.0,3432
39996,65296,65292,431670.2212,4429448.276000001,3430.0,3430
39997,65296,65307,431922.67319999996,4429649.3875,3430.0,3430
39998,65297,3373,437537.13135,4429948.4745,3373.0,3373
39999,65297,3374,437169.6633,4429778.630999999,3374.0,3374
40000,65297,65288,437218.60939999996,4429463.672,3374.0,3374
40001,65297,65326,437389.51564999996,4429886.6205,3373.0,3373
40002,65298,3495,417830.8372,4429568.433,3495.0,3495
40003,65298,65264,418234.88375000004,4429075.786499999,3494.0,3494
40004,65298,65618,418249.685,4431914.797499999,3496.0,3496
40005,65299,3432,434400.0025,4429726.259,3432.0,3432
40006,65299,65291,434456.6889,4429490.231000001,3432.0,3432
40007,65299,65295,434312.1842,4429541.917,3432.0,3432
40008,65299,65300,434666.725,4429605.4545,3432.0,3432
40009,65299,65309,434460.62585,4429735.0925,3432.0,3432
40010,65300,65299,434666.725,4429605.4545,3432.0,3432
40011,65300,65340,434869.9506,4430062.757999999,3432.0,3432
40012,65301,3427,441795.8454,4429391.613,3427.0,3427
40013,65301,65302,441772.16305,4429621.649,3426.0,3426
40014,65301,65323,441409.5155,4429903.6315,3368.0,3368
40015,65302,3426,442060.05825,4429773.8675,3426.0,3426
40016,65302,65301,441772.16305,4429621.649,3426.0,3426
40017,65302,65303,442190.4131,4429665.3525,3426.0,3426
40018,65303,3426,442194.98875,4429816.5370000005,3426.0,3426
40019,65303,3427,442214.09545,4429435.3165,3427.0,3427
40020,65303,65302,442190.4131,4429665.3525,3426.0,3426
40021,65303,65305,442484.16370000003,4429712.888,3427.0,3427
40022,65304,3375,435744.25695,4429720.909,3375.0,3375
40023,65304,3376,435386.61835,4429724.2965,3376.0,3376
40024,65304,65289,435540.5129,4429538.589,3376.0,3376
40025,65304,65341,435537.3243,4430114.4665,3359.0,3359
40026,65305,65277,442648.57759999996,4429511.7530000005,3428.0,3428
40027,65305,65303,442484.16370000003,4429712.888,3427.0,3427
40028,65306,3375,436213.37325,4429738.3355,3375.0,3375
40029,65306,65287,436431.1924,4429555.255000001,3374.0,3374
40030,65306,65313,436515.83875,4429902.464500001,3375.0,3375
40031,65307,65293,432184.4253,4429580.6545,3430.0,3430
40032,65307,65296,431922.67319999996,4429649.3875,3430.0,3430
40033,65307,65318,432159.7065,4429979.8855,3430.0,3430
40034,65308,3375,436038.35495,4429762.499,3375.0,3375
40035,65308,3376,435680.71635,4429765.8865,3375.0,3375
40036,65308,65283,436141.91385,4429575.2695,3375.0,3375
40037,65308,65325,436135.46375,4429997.629000001,3375.0,3375
40038,65309,3432,434397.74085,4429858.7645,3432.0,3432
40039,65309,65299,434460.62585,4429735.0925,3432.0,3432
40040,65309,65334,434458.09205,4430138.478,3343.0,3343
40041,65310,3325,433461.218,4429927.304,3325.0,3325
40042,65310,65294,433656.22990000003,4429682.699,3325.0,3325
40043,65310,65331,433603.0554,4430095.143999999,3325.0,3325
40044,65311,65290,432847.0525,4429690.3215,3325.0,3325
40045,65311,65317,432858.814,4430084.691500001,3325.0,3325
40046,65312,65284,429622.59445,4429710.359,3483.0,3483
40047,65312,65316,429588.05004999996,4430103.934,3483.0,3483
